Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
527,60*,FV,65.0,8125,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,4,3,PConc,Gd,TA,No,GLQ,812.0,Unf,280.0,1092.0,GasA,5,Y,SBrkr,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,8,0,DNE,Attchd,2007.0,Fin,2.0,438.0,TA,TA,3,0,168,0,0,0,0,DNE,DNE,DNE,0,10,2009,WD ,241000
1192,60*,RL,90.0,10800,Pave,DNE,0,Lvl,4,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,956.0,Rec,384.0,1522.0,GasA,3,Y,SBrkr,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,8,1,TA,Attchd,1974.0,RFn,2.0,624.0,TA,TA,3,38,243,0,0,0,0,DNE,DNE,DNE,0,6,2008,WD ,240000
816,90*,RL,0.0,11855,Pave,DNE,0,Lvl,4,Inside,0,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,Ex,TA,No,GLQ,820.0,Unf,348.0,1168.0,GasA,5,Y,SBrkr,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,8,2,TA,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA,3,312,0,0,0,0,0,DNE,DNE,DNE,0,10,2009,WD ,269500
2816,20*,RL,65.0,8767,Pave,DNE,1,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Av,GLQ,24.0,Unf,1286.0,1310.0,GasA,5,Y,SBrkr,1310,0,0,1310,0.0,0.0,2,0,3,1,4,6,8,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,7,2006,New,164990
2434,60*,RL,59.0,9171,Pave,DNE,1,Lvl,4,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Av,Unf,0.0,Unf,848.0,848.0,GasA,5,Y,SBrkr,848,750,0,1598,0.0,0.0,2,1,3,1,4,7,8,1,Gd,Attchd,2004.0,Fin,2.0,433.0,TA,TA,3,100,48,0,0,0,0,DNE,DNE,DNE,0,7,2006,WD ,201490
2216,50*,RL,110.0,7810,Pave,DNE,1,HLS,4,Inside,0,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,DNE,0.0,3,4,BrkTil,TA,Gd,No,GLQ,189.0,Unf,741.0,930.0,GasA,5,Y,SBrkr,1230,525,0,1755,0.0,0.0,2,0,4,1,4,7,8,1,TA,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,3,0,40,0,0,0,0,DNE,DNE,DNE,0,11,2007,WD ,188000
2569,60*,RL,88.0,14200,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,TA,TA,No,Rec,445.0,Unf,479.0,924.0,GasA,5,Y,SBrkr,1216,941,0,2157,0.0,0.0,2,1,4,1,4,8,8,2,Gd,Attchd,1966.0,Fin,2.0,487.0,TA,TA,3,105,66,0,0,0,0,DNE,GdPrv,DNE,0,5,2006,WD ,226000
248,60*,RL,80.0,9938,Pave,DNE,0,Lvl,4,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,3,PConc,Gd,TA,No,GLQ,750.0,Unf,300.0,1050.0,GasA,5,Y,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,8,1,TA,Attchd,1993.0,Fin,2.0,574.0,TA,TA,3,156,90,0,0,0,0,DNE,GdPrv,DNE,0,6,2010,WD ,236000
2369,160*,RM,21.0,1680,Pave,DNE,0,Lvl,4,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,672.0,672.0,GasA,3,Y,SBrkr,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,201,0,0,0,0,0,DNE,DNE,DNE,0,4,2006,WD ,91500
1774,60*,RL,88.0,11762,Pave,DNE,0,Lvl,4,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,Ex,TA,No,GLQ,335.0,Unf,770.0,1105.0,GasA,5,Y,SBrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,8,1,TA,Attchd,1992.0,RFn,2.0,517.0,TA,TA,3,0,65,0,0,144,0,DNE,DNE,DNE,0,9,2007,WD ,263000
2272,20*,RL,85.0,14536,Pave,DNE,0,Lvl,4,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,Gd,TA,Av,GLQ,1300.0,Unf,316.0,1616.0,GasA,5,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,8,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,3,0,252,0,0,0,0,DNE,DNE,DNE,0,11,2007,WD ,270000
1049,120*,RL,24.0,2529,Pave,DNE,0,Lvl,4,Inside,0,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1977,1977,Gable,CompShg,Plywood,Brk Cmn,DNE,0.0,3,3,CBlock,Gd,TA,No,ALQ,378.0,Unf,677.0,1055.0,GasA,2,Y,SBrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,DNE,Attchd,1977.0,Unf,2.0,440.0,TA,TA,3,0,38,0,0,0,0,DNE,DNE,DNE,0,9,2008,WD ,148500
1053,20*,RL,114.0,14803,Pave,DNE,0,Lvl,4,Inside,0,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,Ex,TA,Av,GLQ,1636.0,Unf,442.0,2078.0,GasA,5,Y,SBrkr,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,8,1,Gd,Attchd,2007.0,Fin,3.0,1220.0,TA,TA,3,188,45,0,0,0,0,DNE,DNE,DNE,0,6,2008,New,385000
1213,80*,RL,85.0,9350,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,DNE,0.0,3,4,PConc,TA,TA,Gd,ALQ,633.0,Unf,586.0,1219.0,GasA,4,Y,SBrkr,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,8,1,Gd,Attchd,1965.0,RFn,2.0,502.0,TA,TA,3,0,92,0,96,0,0,DNE,MnPrv,DNE,0,10,2008,WD ,179900
2496,20*,RL,0.0,8020,Pave,DNE,1,Lvl,4,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,644.0,Unf,268.0,912.0,GasA,3,N,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,6,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,0,0,0,0,0,0,DNE,GdWo,DNE,0,4,2006,WD ,124000
2677,50*,RM,0.0,6240,Pave,DNE,0,Lvl,4,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,BrkTil,Gd,TA,No,Unf,0.0,Unf,896.0,896.0,GasA,4,Y,FuseA,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,8,0,DNE,Detchd,1936.0,Unf,1.0,240.0,Fa,TA,3,200,114,0,0,0,0,DNE,DNE,DNE,0,4,2006,WD ,115000
2038,190*,RM,52.0,4330,Pave,Grvl,0,Lvl,4,Inside,0,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,BrkTil,Fa,TA,No,Rec,681.0,ALQ,0.0,808.0,GasA,3,Y,SBrkr,838,477,0,1315,1.0,0.0,2,0,3,1,3,5,8,0,DNE,Detchd,1958.0,RFn,2.0,436.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,2,2007,COD,99500
1767,60*,RL,83.0,10790,Pave,DNE,0,Lvl,4,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,1066.0,1066.0,GasA,5,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,4,8,8,1,TA,BuiltIn,1998.0,Fin,3.0,600.0,TA,TA,3,120,38,0,0,0,0,DNE,DNE,DNE,0,5,2007,WD ,252000
1423,80*,RL,85.0,10541,Pave,DNE,1,Lvl,4,Corner,0,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Av,Unf,0.0,Unf,672.0,672.0,GasA,5,Y,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,4,8,8,1,TA,Attchd,1996.0,Fin,2.0,472.0,TA,TA,3,100,33,0,0,0,0,DNE,DNE,DNE,0,2,2008,WD ,229000
2771,60*,RL,65.0,12438,Pave,DNE,1,Lvl,4,Inside,0,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,781.0,781.0,GasA,5,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,8,1,TA,Attchd,1995.0,RFn,2.0,473.0,TA,TA,3,413,91,0,0,0,0,DNE,DNE,DNE,0,8,2006,WD ,187000
651,190*,RL,107.0,10615,Pave,DNE,1,Bnk,4,Corner,1,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,Fa,TA,Mn,BLQ,440.0,Unf,538.0,978.0,GasA,3,Y,SBrkr,1014,685,0,1699,1.0,0.0,2,0,3,2,3,7,8,0,DNE,CarPort,1920.0,Unf,2.0,420.0,Fa,Fa,3,0,74,0,0,0,0,DNE,DNE,DNE,0,8,2009,WD ,95000
2110,20*,RL,73.0,8760,Pave,DNE,0,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,4,3,PConc,Gd,TA,No,GLQ,36.0,Unf,1453.0,1489.0,GasA,5,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4,7,8,1,Gd,Attchd,2005.0,RFn,2.0,674.0,TA,TA,3,144,38,0,0,0,0,DNE,DNE,DNE,0,6,2007,WD ,212999
174,20*,RM,69.0,5805,Pave,Grvl,0,Bnk,4,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,Mn,BLQ,274.0,Rec,0.0,1347.0,GasA,4,Y,SBrkr,1347,0,0,1347,1.0,1.0,1,0,3,1,4,6,8,0,DNE,Detchd,1957.0,Unf,2.0,551.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,6,2010,WD ,143000
1968,90*,RL,80.0,8000,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,DNE,0.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,1800.0,1800.0,GasA,5,N,SBrkr,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,0,0,0,0,0,0,DNE,DNE,DNE,0,7,2007,WD ,141000
2829,160*,RM,24.0,2522,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,970.0,970.0,GasA,5,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,DNE,Detchd,2004.0,Unf,2.0,380.0,TA,TA,3,0,40,0,0,0,0,DNE,DNE,DNE,0,5,2006,WD ,134000
1130,20*,FV,62.0,7500,Pave,Pave,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,4,3,PConc,Gd,TA,No,GLQ,902.0,Unf,316.0,1218.0,GasA,5,Y,SBrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,4,6,8,0,DNE,Attchd,2008.0,Fin,2.0,462.0,TA,TA,3,168,168,0,0,0,0,DNE,DNE,DNE,0,4,2008,New,230348
1795,20*,FV,75.0,9000,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,1335,0.0,0.0,2,0,3,1,4,6,8,0,DNE,Attchd,2007.0,RFn,2.0,575.0,TA,TA,3,0,210,0,0,0,0,DNE,DNE,DNE,0,6,2007,New,210400
2058,190*,RL,70.0,8425,Pave,DNE,0,Lvl,4,FR3,0,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,Gd,TA,Av,GLQ,748.0,Unf,20.0,768.0,GasA,4,Y,SBrkr,868,0,0,868,1.0,0.0,1,0,2,1,3,6,8,0,DNE,Detchd,1989.0,Unf,2.0,576.0,TA,TA,3,138,0,0,0,0,0,DNE,GdPrv,DNE,0,5,2007,WD ,119900
1738,60*,RL,73.0,8499,Pave,DNE,1,Lvl,4,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,Gd,TA,No,Unf,0.0,Unf,616.0,616.0,GasA,5,Y,SBrkr,616,796,0,1412,0.0,0.0,2,1,3,1,4,6,8,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,3,0,36,0,0,0,0,DNE,DNE,DNE,0,3,2007,New,156932
1560,120*,RM,64.0,5587,Pave,DNE,1,HLS,4,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,120.0,1600.0,GasA,5,Y,SBrkr,1652,0,0,1652,1.0,1.0,2,0,2,1,4,5,8,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,3,162,53,0,153,0,0,DNE,DNE,DNE,0,11,2008,New,392500
985,85*,RL,70.0,7669,Pave,DNE,0,Lvl,4,Inside,0,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,DNE,0.0,3,3,PConc,Gd,TA,Av,GLQ,718.0,LwQ,0.0,828.0,GasA,3,Y,SBrkr,883,0,0,883,1.0,0.0,1,0,2,1,3,5,8,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,3,100,32,0,0,0,0,DNE,GdPrv,DNE,0,6,2009,WD ,149000
1554,20*,A (agr),80.0,14584,Pave,DNE,0,Low,4,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,1,5,1952,1952,Gable,CompShg,AsbShng,VinylSd,DNE,0.0,2,1,Slab,DNE,DNE,DNE,DNE,0.0,DNE,0.0,0.0,Wall,1,N,FuseA,733,0,0,733,0.0,0.0,1,0,2,1,2,4,1,0,DNE,Attchd,1952.0,Unf,2.0,487.0,Fa,Po,1,0,0,0,0,0,0,DNE,DNE,DNE,0,2,2008,WD ,13100
287,70*,RL,66.0,6858,Pave,DNE,0,Bnk,4,Corner,0,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,PConc,Gd,TA,No,Unf,0.0,Unf,806.0,806.0,GasA,3,N,FuseF,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,8,0,DNE,Detchd,1920.0,Unf,1.0,216.0,TA,TA,3,0,66,136,0,0,0,DNE,DNE,DNE,0,5,2010,WD ,128000
1819,20*,RL,64.0,6285,Pave,DNE,0,Lvl,4,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,3,CBlock,Gd,TA,No,LwQ,138.0,Rec,405.0,894.0,GasA,3,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,3,5,8,0,DNE,Detchd,1979.0,Unf,1.0,308.0,TA,TA,3,192,0,0,0,0,0,DNE,DNE,DNE,0,3,2007,WD ,120750
2782,80*,RL,55.0,10780,Pave,DNE,1,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,Av,ALQ,483.0,Unf,428.0,911.0,GasA,4,Y,SBrkr,954,0,0,954,0.0,0.0,1,0,3,1,3,6,8,0,DNE,Detchd,1976.0,Unf,2.0,576.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,7,2006,WD ,132500
2000,40*,RM,40.0,5400,Pave,Pave,0,Lvl,4,Corner,0,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,4,BrkTil,TA,TA,Mn,LwQ,370.0,Unf,779.0,1149.0,GasA,4,Y,FuseA,1149,467,0,1616,0.0,0.0,2,0,3,1,4,5,8,0,DNE,Detchd,1926.0,Unf,1.0,216.0,TA,TA,3,0,0,183,0,0,0,DNE,DNE,DNE,0,10,2007,WD ,152000
1185,60*,FV,0.0,7500,Pave,DNE,0,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,952.0,952.0,GasA,5,Y,SBrkr,952,860,0,1812,0.0,0.0,2,1,3,1,3,7,8,1,TA,Attchd,2002.0,RFn,2.0,469.0,TA,TA,3,144,112,0,0,0,0,DNE,DNE,DNE,0,4,2008,WD ,205000
2704,30*,RL,50.0,5220,Pave,DNE,1,Lvl,4,Inside,0,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,830.0,830.0,GasA,4,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,3,4,8,0,DNE,Detchd,1936.0,Unf,1.0,180.0,TA,TA,2,0,108,0,0,0,0,DNE,DNE,DNE,0,1,2006,WD ,80000
1043,160*,RM,21.0,1869,Pave,DNE,0,Lvl,4,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,3,CBlock,TA,TA,No,Rec,321.0,Unf,162.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,5,8,0,DNE,Detchd,1987.0,Unf,1.0,280.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,9,2008,WD ,106000
666,30*,RL,60.0,10800,Pave,Grvl,0,Lvl,4,Corner,0,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,630.0,630.0,GasA,3,Y,FuseA,725,0,0,725,0.0,0.0,1,1,1,1,3,4,8,0,DNE,Detchd,1959.0,Unf,1.0,320.0,TA,TA,3,0,30,0,0,0,0,DNE,DNE,DNE,0,11,2009,WD ,78500
1666,20*,RL,63.0,9457,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,566.0,Unf,359.0,925.0,GasA,3,Y,SBrkr,1422,0,0,1422,1.0,0.0,1,0,3,1,3,7,6,0,DNE,Detchd,1988.0,Unf,2.0,576.0,TA,TA,3,252,0,0,0,0,0,DNE,GdWo,DNE,0,9,2007,WD ,155000
623,90*,RL,65.0,8944,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,1584.0,1584.0,GasA,3,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,5,0,DNE,Detchd,1967.0,Unf,3.0,792.0,TA,TA,3,0,152,0,0,0,0,DNE,DNE,DNE,0,4,2009,WD ,124000
187,190*,RM,100.0,9045,Pave,DNE,0,Lvl,4,Inside,0,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,2,BrkTil,TA,TA,Mn,Unf,0.0,Unf,840.0,840.0,Grav,2,N,FuseF,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,18,18,0,0,0,DNE,DNE,DNE,0,6,2010,WD ,76500
313,80*,RL,0.0,12328,Pave,DNE,1,Lvl,4,Inside,0,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,TA,TA,Av,GLQ,539.0,Unf,473.0,1012.0,GasA,3,Y,SBrkr,1034,0,0,1034,1.0,0.0,1,0,3,1,3,6,8,0,DNE,Attchd,1976.0,Unf,3.0,888.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,5,2010,WD ,169900
1023,60*,RL,0.0,12227,Pave,DNE,1,Lvl,4,Corner,0,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,4,CBlock,Gd,Gd,No,ALQ,896.0,Unf,434.0,1330.0,GasA,3,Y,SBrkr,1542,1330,0,2872,1.0,0.0,2,1,4,1,3,11,8,1,TA,Attchd,1977.0,Fin,2.0,619.0,TA,TA,3,550,282,0,0,0,0,DNE,DNE,DNE,0,7,2008,WD ,272000
701,190*,RM,63.0,7627,Pave,DNE,0,Lvl,4,Corner,0,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,DNE,0.0,2,3,BrkTil,Fa,Po,No,Unf,0.0,Unf,600.0,600.0,GasA,4,N,SBrkr,1101,600,0,1701,0.0,0.0,2,0,4,2,2,8,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,0,148,0,0,0,DNE,DNE,DNE,0,10,2009,WD ,94550
2333,60*,RL,85.0,16056,Pave,DNE,1,Lvl,4,Inside,0,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,208.0,4,3,PConc,Ex,TA,Av,GLQ,240.0,Unf,1752.0,1992.0,GasA,5,Y,SBrkr,1992,876,0,2868,0.0,0.0,3,1,4,1,5,11,8,1,Gd,BuiltIn,2005.0,Fin,3.0,716.0,TA,TA,3,214,108,0,0,0,0,DNE,DNE,DNE,0,7,2006,New,556581
2290,180*,RM,21.0,1936,Pave,DNE,0,Lvl,4,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,DNE,0.0,3,3,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,0.0,630.0,GasA,4,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,0,0,0,0,0,0,DNE,MnPrv,DNE,0,12,2007,WD ,84500
1888,20*,RL,0.0,14357,Pave,DNE,1,Lvl,4,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,311.0,LwQ,386.0,864.0,GasA,3,Y,SBrkr,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,8,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,TA,3,128,0,0,0,0,0,DNE,DNE,DNE,0,8,2007,CWD,140500
1244,20*,RL,75.0,9464,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,3,4,CBlock,TA,TA,No,BLQ,570.0,Unf,510.0,1080.0,GasA,4,Y,SBrkr,1080,0,0,1080,0.0,0.0,1,0,3,1,3,5,8,0,DNE,Attchd,1958.0,Unf,1.0,288.0,TA,TA,3,0,0,0,0,130,0,DNE,DNE,DNE,0,6,2008,WD ,136000
1418,50*,RL,60.0,9084,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,CBlock,TA,Fa,Mn,LwQ,236.0,Rec,0.0,616.0,GasA,3,N,SBrkr,616,495,0,1111,0.0,1.0,1,0,3,1,3,5,8,0,DNE,Detchd,1941.0,Unf,1.0,200.0,TA,Fa,3,48,0,0,0,0,0,DNE,DNE,DNE,0,3,2008,ConLw,95000
